,brand,store,sido,gungu,address,phone
1023,pelicana,논공점,대구,달성군,대구 달성군 논공읍 북리 803-142,053-615-0697
1024,pelicana,현풍점,대구,달성군,대구 달성군 현풍면 중리295-1,053-611-9233
1025,pelicana,감삼점,대구,달서구,대구 달서구 감삼동205-12,053-566-0292
1026,pelicana,대구신천점,대구,동구,대구 동구 신천동633 동신우방상가108-108,053-422-9277
1027,pelicana,방촌점,대구,동구,대구 동구 방촌동902-7 현대상가,053-984-3185
1028,pelicana,시지1점,대구,수성구,대구 수성구 노변공원로1길 6-5(시지동),053-793-9960
1029,pelicana,두류점,대구,달서구,대구 달서구 야외음악당로 163,053-654-2064
1030,pelicana,대명계대점,대구,남구,대구 남구 대명3동2262-47번지,053-652-9982
1031,pelicana,명곡점,대구,달성군,대구 달성군 화원읍 명곡로 12-5,053-644-9902
1032,pelicana,죽곡점,대구,달성군,대구 달성군 다사읍 대실역남로 4길 30-26,053-586-8870
1033,pelicana,왜관점,경북,칠곡군,경북 칠곡군 왜관읍왜관리774,054-971-4110
1034,pelicana,석적중리점,경북,칠곡군,경북 칠곡군 석적읍 중리201-10,054-971-3825
1035,pelicana,용산점,대구,달서구,"대구 달서구 와룡로49길 103,1층",053-563-9997
1036,pelicana,서재점,대구,달성군,대구 달성군 다사읍 서재리 서재로 108,053-585-8145
1037,pelicana,성서1점,대구,달서구,대구 달서구 이곡동 752-19,053-581-1256
1038,pelicana,고아점,경북,구미시,경북 구미시 고아읍 오로리 460-1에덴상가 203호,054-481-3006
1039,pelicana,옥계점,경북,구미시,경북 구미시 구포동671-2,054-475-9950
1040,pelicana,산동점,경북,구미시,경북 구미시 산동면 강동로 1028-6,054-475-8299
1041,pelicana,진평점,경북,구미시,경북 구미시 진평동458,054-471-1741
1042,pelicana,구미1호점,경북,구미시,경북 구미시 신평1동150-17,054-463-4545
1043,pelicana,상모점,경북,구미시,경북 구미시 사곡로5길 11,054-462-9982
1044,pelicana,원평점,경북,구미시,경북 구미시 남통동14-44,054-458-6117
1045,pelicana,도량점,경북,구미시,경북 구미시 도량동245-2,054-442-1414
1046,pelicana,원호점,경북,구미시,경북 구미시 고아읍 원호리 449번지,054-441-1033
1047,pelicana,대곡점,경북,김천시,경북 김천시 부곡동 990-2,054-437-8292
1048,pelicana,직지점,경북,김천시,경북 김천시 대항면복전리548-32,054-436-8998
1049,pelicana,신음점,경북,김천시,경북 김천시 신음동1302-5,054-433-9233
1050,pelicana,인의황상점,경북,구미시,경북 구미시 여헌로14길 10,054-474-7940
1051,pelicana,덕곡율곡점,경북,김천시,경북 김천시 아포대로 22,054-437-9992
1052,pelicana,아포점,경북,김천시,경북 김천시 아포읍 국사리 1047번지102호,054-431-0082
1053,pelicana,지좌점,경북,김천시,경북 김천시 황산2길 36 (지좌동),054-434-1919
1054,pelicana,팔달점,대구,서구,대구 서구 서대구로68길 58(비산동),053-352-9959
1055,pelicana,칠곡2지구점,대구,북구,대구 북구 구암동 684-5,053-326-9949
1056,pelicana,대구태전점,대구,북구,"대구 북구 칠곡중앙대로53길32,상가동107호",053-311-9930
1057,pelicana,회원점,경남,창원시,경남 창원시 마산회원구 회원동 29-15,055-244-0116
1058,pelicana,하동점,경남,하동군,경남 하동군 하동읍 중앙2길 10-4,055-884-1377
1059,pelicana,팔용점,경남,창원시,경남 창원시 의창구 팔용동 194-7 1층,055-297-9218
1060,pelicana,태룡점,경남,밀양시,경남 밀양시 단장면 태룡리 407-5,055-356-0274
1061,pelicana,칠원점,경남,함안군,경남 함안군 칠원읍 구성길3,055-587-3037
1062,pelicana,진성점,경남,진주시,"경남 진주시 진성면 동부로 1348, 2층",055-758-3236
1063,pelicana,지산점,경남,창원시,경남 창원시 마산합포구 진북면 지산리 250-16,055-271-4348
1064,pelicana,지곡점,경남,함양군,경남 함양군 지곡면 병곡지곡로 963-1,055-963-6050
1065,pelicana,주공점,경남,거제시,"경남 거제시 성산로 20, 1층(옥포동, 무지개타운상가)",055-687-6333
1066,pelicana,장평점,경남,거제시,경남 거제시 장평동 626-8,055-637-1950
1067,pelicana,자은점,경남,창원시,경남 창원시 진해구 자은동 975-12 1층 102호,055-551-9991
1068,pelicana,자산점,경남,창원시,경남 창원시 마산합포구 자산동 189-3,055-248-1581
1069,pelicana,일반성점,경남,진주시,경남 진주시 일반성면 창촌리 47-1,055-754-6786
1070,pelicana,위천점,경남,거창군,경남 거창군 위천면 장기리 418-18,055-942-6102
1071,pelicana,창원웅천점,경남,창원시,경남 창원시 진해구 북부동 560-4 대풍연립 101,055-545-1996
1072,pelicana,웅양점,경남,거창군,경남 거창군 웅양면 웅양로 1428,055-942-8858
1073,pelicana,용원점,경남,창원시,경남 창원시 진해구 안골로298번길 26 푸르지오 상가 1동 104호,055-552-1881
1074,pelicana,옥포점,경남,거제시,경남 거제시 옥포동 546-18,055-687-9292
1075,pelicana,옥수점,경남,거제시,경남 거제시 능포동 717-2,055-681-9252
1076,pelicana,안의점,경남,함양군,경남 함양군 안의면 금천리 160-5,055-962-0185
1077,pelicana,신반점,경남,의령군,경남 의령군 부림면 신반리 168-9,055-574-7709
1078,pelicana,수월점,경남,거제시,"경남 거제시 수양로 494, 1층 101(일부)호(양정동)",055-636-9297
1079,pelicana,수산점,경남,밀양시,경남 밀양시 하남읍 시서상가길 11,055-391-5008
1080,pelicana,수동점,경남,함양군,경남 함양군 수동면 화산리 1201-6,055-963-2292
1081,pelicana,상봉점,경남,진주시,경남 진주시 북장대로 81번길 11(상봉동),055-746-9253
1082,pelicana,삼랑진점,경남,밀양시,경남 밀양시 삼랑진읍 만어로 8-4 1층,055-351-2305
1083,pelicana,창원삼계점,경남,창원시,경남 창원시 마산회원구 내서읍 삼계리 637번지,055-232-9222
1084,pelicana,산호점,경남,창원시,경남 창원시 마산합포구 산호남로 6(산호동),055-245-0272
1085,pelicana,산청점,경남,산청군,경남 산청군 산청읍 친환경로 2668,055-973-7323
1086,pelicana,사곡점,경남,거제시,"경남 거제시 사등면 두동로 30, 지하1층 206호(경남아너스빌상가)",055-633-7060
1087,pelicana,봉평점,경남,통영시,"경남 통영시 데메4길 45, 1호(도남동,세인상가)",055-644-9290
1088,pelicana,반림점,경남,창원시,경남 창원시 성산구 중앙동 74-6 1층 B호,055-261-3266
1089,pelicana,동마산점,경남,창원시,경남 창원시 마산회원구 합성동 13길 57 1층,055-295-6422
1090,pelicana,대산점,경남,함안군,경남 함안군 대산면 대산중앙로 214,055-582-8521
1091,pelicana,창원대방점,경남,창원시,경남 창원시 성산구 대정로131,055-275-9917
1092,pelicana,남해점,경남,남해군,경남 남해군 남해읍 화전로78번길 17,055-864-5894
1093,pelicana,남면점,경남,남해군,경남 남해군 남면 남서대로 777,055-862-7574
1094,pelicana,남해이동점,경남,남해군,경남 남해군 이동면 무림로 81-1,055-863-0840
1095,pelicana,군북점,경남,함안군,경남 함안군 군북면 중암리 60-1,055-585-9200
1096,pelicana,구조라점,경남,거제시,경남 거제시 일운면 구조라리 375,055-681-9797
1097,pelicana,구암점,경남,창원시,경남 창원시 마산회원구 구암북2길 6(구암동),055-299-2450
1098,pelicana,공단점,경남,진주시,경남 진주시 상평동 227 동국1차(아)상가 102,055-758-3534
1099,pelicana,거제고현점,경남,거제시,경남 거제시 거제중앙로27길 15(고현동),055-635-7649
1100,pelicana,거창점,경남,거창군,경남 거창군 거창읍 상림리 42-10,055-944-4776
1101,pelicana,가야점,경남,함안군,경남 함안군 가야읍 도항리 95-1 1층,055-583-8021
1102,pelicana,소주동점,경남,양산시,경남 양산시 대평들2길 17(주남동),055-362-2918
1103,pelicana,양산명동점,경남,양산시,경남 양산시 신명동 7길 56(명동),055-362-3555
1104,pelicana,덕계점,경남,양산시,경남 양산시 덕계2길 20(덕계동),055-363-9901
1105,pelicana,무계점,경남,김해시,"경남 김해시 장유로 301번길 3, 207호(무계동,청학프라자)",055-322-8886
1106,pelicana,율하점,경남,김해시,"경남 김해시 율하2로 123, 113동 106호(율하동,율현마을동원로얄듀크아파트1차상가)",055-321-9288
1107,pelicana,갑오점,경남,김해시,경남 김해시 장유면 대청리 332-4 대청프라자 A-218,055-332-7891
1108,pelicana,진영신도시점,경남,김해시,경남 김해시 진영읍 김해대로 365번길 18,055-342-6080
1109,pelicana,김해명동점,경남,김해시,경남 김해시 한림면 명동로 7,055-345-2864
1110,pelicana,생림점,경남,김해시,경남 김해시 생림면 생림대로 960,055-323-3980
1111,pelicana,삼계점,경남,김해시,경남 김해시 가야로30번길 17(삼계동),055-333-9282
1112,pelicana,경남외동점,경남,김해시,경남 김해시 외동 1246-3,055-331-1444
1113,pelicana,부원점,경남,김해시,경남 김해시 가락로23번길7,055-322-9290
1114,pelicana,어방점,경남,김해시,"경남 김해시 활천로 214번길5,101호(어방동,송대아트빌라)",055-327-8292
1115,pelicana,삼방시장점,경남,김해시,경남 김해시 삼안로 237(삼방동),055-312-8255
1116,pelicana,내원점,경남,양산시,경남 양산시 하북면 용연리 510-4,055-375-3692
1117,pelicana,석계점,경남,양산시,경남 양산시 상북면 상북중앙로 349,055-374-7723
1118,pelicana,어곡점,경남,양산시,경남 양산시 어곡동 9-3,055-367-9298
1119,pelicana,양산1호점,경남,양산시,경남 양산시 북부동 428-8,055-366-5592
1120,pelicana,범어점,경남,양산시,경남 양산시 물금읍 동중1길 28,055-367-9494
1121,pelicana,화도가곡점,경기,남양주시,경기 남양주시 화도읍 비룡로 331,031-593-0808
1122,pelicana,마석점,경기,남양주시,경기 남양주시 화도읍 마석로17번 안길 1-4,031-593-4045
1123,pelicana,평내점,경기,남양주시,경기 남양주시 평내동 142,031-591-0993
1124,pelicana,퇴계원점,경기,남양주시,경기 남양주시 퇴계원면 퇴계원로 78번길 1,031-572-1999
1125,pelicana,오남점,경기,남양주시,"경기 남양주시 오남읍 진건오남로512번길 23, 110호~111호",031-513-9292
1126,pelicana,진접택지점,경기,남양주시,경기 남양주시 진접읍 해밀예당2로 121,031-573-9888
1127,pelicana,장현산호점,경기,남양주시,경기 남양주시 진접읍 금강로 1530-16(산호아파트상가 106호),031-571-5394
1128,pelicana,광릉점,경기,남양주시,경기 남양주시 진접읍 부평로 42(진접센트레빌시티),031-515-1092
1129,pelicana,광적점,경기,양주시,경기 양주시 광적면 가래비길 67,031-836-9191
1130,pelicana,은현점,경기,양주시,경기 양주시 은현면 선암리 335-1,031-867-6966
1131,pelicana,문산점,경기,파주시,"경기 파주시 문산읍 우계로 472, 1동 104호(두산위브상가)",031-953-9233
1132,pelicana,봉일천점,경기,파주시,경기 파주시 조리읍 봉천로 18,031-941-0444
1133,pelicana,교하점,경기,파주시,"경기 파주시 청석로 334, 102호(다율동, 청석마을동문굿모닝힐상가)",031-946-9955
1134,pelicana,가좌대화점,경기,고양시,경기 고양시 일산서구 가좌1로 73,031-921-9248
1135,pelicana,탄현점,경기,고양시,경기 고양시 일산서구 일현로 122 (동성상가 103호,031-919-9201
1136,pelicana,풍동점,경기,고양시,경기 고양시 일산동구 숲속마을1로 48번길 42 103호,031-904-8592
1137,pelicana,백석점,경기,고양시,경기 고양시 일산동구 강촌로 144,031-908-9292
1138,pelicana,고양원당점,경기,고양시,경기 고양시 덕양구 마상로154번길 2(성사동),031-968-9892
1139,pelicana,사리현점,경기,고양시,경기 고양시 일산동구 공릉천로 32,031-969-9555
1140,pelicana,화정부영점,경기,고양시,경기 고양시 덕양구 화중로 220 달빛마을,031-968-3392
1141,pelicana,별빛점,경기,고양시,경기 고양시 덕양구 화신로 284,031-972-3392
1142,pelicana,화정주공점,경기,고양시,경기 고양시 덕양구 백양로 6,031-938-0404
1143,pelicana,가라뫼점,경기,고양시,경기 고양시 덕양구 행신로 311번길 16,031-973-9289
1144,pelicana,원흥점,경기,고양시,"경기 고양시 덕양구 서삼릉1길 70, 1층일부(원흥동)",031-965-9292
1145,pelicana,삼송리점,경기,고양시,경기 고양시 삼송로185번길,02-381-1188
1146,pelicana,구리점,경기,구리시,경기 구리시 원수택로 47-1,031-562-8292
1147,pelicana,민락2호점,경기,의정부시,경기 의정부시 오목로225번길 79-16 1층(민락동),031-853-8321
1148,pelicana,금오점,경기,의정부시,경기 의정부시 추동로94,031-847-9222
1149,pelicana,의정부5호점,경기,의정부시,경기 의정부시 경의로 86(의정부동),031-876-3737
1150,pelicana,용문점,경기,양평군,경기 양평군 용문면 다문중앙1길 15,031-774-5420
1151,pelicana,양수리점,경기,양평군,경기 양평군 양서면 용담리 507-46,031-772-7974
1152,pelicana,청평점,경기,가평군,경기 가평군 청평면 청평중앙로 64,031-585-8960
1153,pelicana,가평점,경기,가평군,"경기 가평군 가평읍 가화로 133, 1층",031-582-9191
1154,pelicana,가평현리점,경기,가평군,경기 가평군 조종면 현창로38번길 11,031-585-1090
1155,pelicana,호원점,경기,의정부시,경기 의정부시 호원동 454-14,031-871-7959
1156,pelicana,신곡점,경기,의정부시,경기 의정부시 장금로78번길 49(신곡동),031-856-8286
1157,pelicana,송우리점,경기,포천시,경기 포천시 소흘읍 태봉로 166번길 5,031-544-9696
1158,pelicana,가산점,경기,포천시,경기 포천시 가산면 가산로 370,031-543-0575
1159,pelicana,포천점,경기,포천시,경기 포천시 호병로 55,031-535-9292
1160,pelicana,관인점,경기,포천시,경기 포천시 관인면 관인로 21,031-534-9555
1161,pelicana,전곡점,경기,연천군,경기 연천군 전곡읍 전곡로 216,031-832-9942
1162,pelicana,상패점,경기,동두천시,경기 동두천시 상패로 186,031-865-1102
1163,pelicana,동두천2호점,경기,동두천시,"경기 동두천시 동두천로63, 1층 102호(송내동, 상가동)",031-858-9252
1164,pelicana,덕정점,경기,양주시,경기 양주시 덕정길 50,031-858-9297
1165,pelicana,삼숭점,경기,양주시,경기 양주시 삼숭로38번길 102,031-846-9294
1166,pelicana,구래점,경기,김포,경기 김포 한강9로 12번길 8-6 (구래동 6896-14),031-996-3392
1167,pelicana,김포장기점,경기,김포시,경기 김포시 장기동 1407,031-989-9242
1168,pelicana,사우북변점,경기,김포시,경기 김포시 사우동 225-3 103호,031-983-9208
1169,pelicana,풍무점,경기,김포시,경기 김포시 풍무동 629 1층 103호,031-983-3889
1170,pelicana,평택태평점,경기,평택시,경기 평택시 고덕면 궁리 75,031-664-5548
1171,pelicana,평택세교점,경기,평택시,경기 평택시 세교2로 45 상가 109,031-656-9366
1172,pelicana,지산서정점,경기,평택시,경기 평택시 서정동 799-2,031-667-8253
1173,pelicana,고현점,경기,오산시,경기 오산시 고현동 17,031-378-8292
1174,pelicana,누읍점,경기,오산시,경기 오산시 누읍로 20,031-373-9282
1175,pelicana,오산세교점,경기,오산시,경기 오산시 청학로250,031-378-6606
1176,pelicana,오산은계점,경기,오산시,경기 오산시 은계동 33-3,031-377-9245
1177,pelicana,금호점,경기,수원시,경기 수원시 권선구 금호로 28,031-891-1515
1178,pelicana,서수원점,경기,수원시,경기 수원시 권선구 구운동 525-4,031-291-7885
1179,pelicana,송죽조원점,경기,수원시,경기 수원시 장안구 송죽동 500,031-245-6966
1180,pelicana,화서점,경기,수원시,경기 수원시 팔달구 화서동 184-348,031-247-5754
1181,pelicana,권선점,경기,수원시,경기 수원시 권선동 1028-6번지,031-222-8202
1182,pelicana,곡반정점,경기,수원시,경기 수원시 권선구 곡반정동 569-16,031-222-9799
1183,pelicana,매탄점,경기,수원시,경기 수원시 영통구 매탄동 196-79,031-212-2457
1184,pelicana,광교점,경기,수원시,경기 수원시 영통구 법조로 149번길 190,031-215-9282
1185,pelicana,흥덕점,경기,수원시,경기 수원시 영통구 삼성로 320번길 35,031-217-9283
1186,pelicana,오목천점,경기,수원시,경기 수원시 권선구 매송고색로 526,031-227-1033
1187,pelicana,기안점,경기,화성시,경기 화성시 기안동 354-1,031-224-5646
1188,pelicana,봉담점,경기,화성시,경기 화성시 봉담읍 상리15-10,031-227-0052
1189,pelicana,동탄2점,경기,화성시,경기 화성시 지산1길 22-1 103호(영천동),031-378-6644
1190,pelicana,병점점,경기,화성시,경기 화성시 병점로 37-6,031-226-8600
1191,pelicana,반도체점,경기,화성시,경기 화성시 삼성1로6길 11-2,031-202-2374
1192,pelicana,서천점,경기,용인시,경기 용인시 기흥구 서천서로12번길 4-11,031-206-9266
1193,pelicana,남양점,경기,화성시,경기 화성시 남양동 547,031-357-9980
1194,pelicana,팔탄점,경기,화성시,경기 화성시 팔탄면 서촌길 16,031-352-6787
1195,pelicana,안중점,경기,평택시,경기 평택시 안중읍 안중로18번길 2-19,031-681-9688
1196,pelicana,향남점,경기,화성시,"경기 화성시 향남읍 행정동로 86, 103호",031-354-9124
1197,pelicana,발안점,경기,화성시,경기 화성시 향남읍 3.1만세로 1109-29,031-353-0015
1198,pelicana,왕림점,경기,화성시,경기 화성시 봉담읍 왕림 405-1,031-298-6531
1199,pelicana,성남태평점,경기,성남시,경기 성남시 수정구 태평동 2359,031-755-9990
1200,pelicana,금광점,경기,성남시,경기 성남시 중원구 금광동 4314 104호,031-732-9229
1201,pelicana,상대원점,경기,성남시,경기 성남시 중원구 상대원동 1132,031-604-0123
1202,pelicana,수지상현점,경기,용인시,경기 용인시 상현동 859 롯데아파트상가 116호,031-266-9292
1203,pelicana,성남,경기도,성남시,경기도 성남시 수정구 성남대로 1180번길 5-1(수진동),031-754-3384
1204,pelicana,야탑점,경기,성남시,경기 성남시 분당구 매화로38번길9-1,031-709-1577
1205,pelicana,동판교점,경기,성남시,경기 성남시 분당구 동판교로 52번길 9-3(백현동),031-704-9222
1206,pelicana,서현분당점,경기,성남시,"경기 성남시 분당구 분당로 212, 상가동 102호(분당동, 샛별마을)",031-703-9285
1207,pelicana,정자점,경기,성남시,경기 성남시 분당구 내정로119번길36,031-719-2443
1208,pelicana,구미금곡점,경기,성남시,경기 성남시 분당구 미금일로 81,031-713-9288
1209,pelicana,휘닉스파크점,강원,평창군,"강원 평창군 봉평면 태기로 30, A동 2층 101호(아벨라상가)",033-333-1114
1210,pelicana,횡계점,강원,평창군,강원 평창군 대관령면 횡계리 321-12,033-335-3511
1211,pelicana,화촌점,강원,홍천군,강원 홍천군 화촌면 성산로134번길 15,033-432-8216
1212,pelicana,화천점,강원,화천군,강원 화천군 화천읍 중앙로1길14-1,033-441-6914
1213,pelicana,홍천점,강원,홍천군,강원 홍천군 홍천읍 꽃뫼로 137,033-433-5392
1214,pelicana,호산점,강원,삼척시,강원 삼척시 원덕읍 호산2길 67-1,033-572-9095
1215,pelicana,현리점,강원,인제군,강원 인제군 기린면 덕다리길 8,033-461-5406
1216,pelicana,학성점,강원,원주시,"강원 원주시 학성길 46, 상가동 1층 103호(학성동, 삼천리아파트)",033-744-2101
1217,pelicana,퇴계점,강원,춘천시,강원 춘천시 행촌로32번길 16(퇴계동),033-256-5149
1218,pelicana,태장소초점,강원,원주시,강원 원주시 소초면 치악로 2355,033-732-0095
1219,pelicana,태장1점,강원,원주시,강원 원주시 현충로 148(태장동),033-745-8800
1220,pelicana,태백점,강원,태백시,"강원 태백시 황지로 44. 107호(황지동, 우남연립)",033-553-4560
1221,pelicana,천곡점,강원,동해시,강원 동해시 감추로 16(천곡동),033-531-5445
1222,pelicana,영월중동점,강원,영월군,강원 영월군 산솔면 태백산로 1195,033-378-2200
1223,pelicana,주천점,강원,영월군,강원 영월군 주천면 주천면 주천로84번길 1,033-372-9262
1224,pelicana,조양점,강원,속초시,"강원 속초시 새마을길 5, 1층(조양동)",033-632-7111
1225,pelicana,정선점,강원,정선군,강원 정선군 정선읍 비봉로 58-1,033-563-4848
1226,pelicana,정선남면점,강원,정선군,강원 정선군 남면 문은단로 3,033-592-8288
1227,pelicana,정동진점,강원,강릉시,강원 강릉시 강동면 정동3길 46-4,033-644-5831
1228,pelicana,임원점,강원,삼척시,강원 삼척시 원덕읍 임원중앙로 37,033-573-6334
1229,pelicana,원주일산점,강원,원주시,"강원 원주시 무실로 50(일산동, 지상1층)",033-731-5688
1230,pelicana,인제점,강원,인제군,강원 인제군 인제읍 비봉로16번길 5,033-461-1666
1231,pelicana,원통점,강원,인제군,강원 인제군 북면 원통로147번길 32,033-461-9282
1232,pelicana,양양점,강원,양양군,강원 양양군 양양읍 남문7길 5,033-671-4743
1233,pelicana,양덕원점,강원,홍천군,강원 홍천군 남면 양덕원2길 30,033-432-0880
1234,pelicana,양구점,강원,양구군,강원 양구군 양구읍 사명길 66,033-481-9998
1235,pelicana,아야진점,강원,고성군,강원 고성군 토성면 아야진리 49-3,033-631-1130
1236,pelicana,영월쌍용점,강원,영월군,강원 영월군 한반도면 쌍용로 82-1,033-372-5261
1237,pelicana,신남점,강원,인제군,강원 인제군 남면 신남로48번길 19,033-461-8295
1238,pelicana,시동점,강원,홍천군,강원 홍천군 남면 시동안로 321,033-432-0939
1239,pelicana,수타사점,강원,홍천군,강원 홍천군 동면 속초길 6,033-436-9992
1240,pelicana,석사점,강원,춘천시,강원 춘천시 효석로67번길 18-1(석사동),033-262-6592
1241,pelicana,서면점,강원,홍천군,강원 홍천군 서면 팔봉산로 1180,033-434-5605
1242,pelicana,북방점,강원,홍천군,강원 홍천군 북방면 영서로 2706,033-434-8824
1243,pelicana,춘천부안점,강원,춘천시,강원 춘천시 보안길 42(후평동),033-251-1677
1244,pelicana,봉포점,강원,고성군,강원 고성군 토성면 토성로 65,033-635-7575
1245,pelicana,명륜점,강원,원주시,"강원 원주시 남원로527번길 66, 1층 (명륜동)",033-762-7778
1246,pelicana,마차점,강원,영월군,강원 영월군 북면 마차중앙1길 39-1,033-372-3940
1247,pelicana,동해본점,강원,동해시,"강원 동해시 해안로 635-4, 1층(발한동)",033-533-9383
1248,pelicana,동면점,강원,양구군,강원 양구군 동면 금강산로 1554,033-481-7130
1249,pelicana,단관점,강원,원주시,"강원 원주시 단관길 177-9(관설동, 1층)",033-766-9266
1250,pelicana,단계점,강원,원주시,강원 원주시 북원로2246번길 45(단계동),033-731-0101
1251,pelicana,내면점,강원,홍천군,강원 홍천군 내면 창촌로 33-1,033-432-1763
1252,pelicana,삼척남양점,강원,삼척시,"강원 삼척시 중앙시장길 68-26(남양동, 단층일부)",033-574-4582
1253,pelicana,남부점,강원,춘천시,강원 춘천시 공지로 354(효자동),033-254-3503
1254,pelicana,속초금호점,강원,속초시,강원 속초시 중앙로121번길 6(금호동),033-633-2239
1255,pelicana,근덕점,강원,삼척시,강원 삼척시 근덕면 교가길 22-9,033-573-9293
1256,pelicana,구곡점,강원,원주시,"강원 원주시 늘품로 8, 101호(단구동)",033-762-8989
1257,pelicana,속초교동점,강원,속초시,강원 속초시 교동 먹거리4길 33(교동),033-632-3370
1258,pelicana,계촌점,강원,평창군,강원 평창군 방림면 계촌길 58,033-333-9950
1259,pelicana,강현점,강원,양양군,강원 양양군 강현면 물치천로 12,033-671-4201
1260,pelicana,강대점,강원,춘천시,"강원 춘천시 서부 대성로 182-1, 1층(효자동)",033-251-7782
1261,pelicana,문혜리점,강원,철원군,강원 철원군 갈말읍 두루미로 100-1,033-452-5592
1262,pelicana,제천A점,충북,제천시,"충북 제천시 숭의로1길 2, 1층(화산동)",043-642-6992
1263,pelicana,광혜원점,충북,음성군,충북 음성군 대소면 대청로 15,043-535-9998
